sentiment_score,pos_freq,pos_val,neg_freq,neg_val,rating
0.9256198347107438,0.6776859504132231,1.140495867768595,0.140495867768595,-0.2148760330578512,4.0
0.6986301369863014,0.6301369863013698,0.7671232876712328,0.0547945205479452,-0.0684931506849315,4.0
1.1487603305785123,0.950413223140496,1.4545454545454546,0.1735537190082644,-0.3057851239669421,4.0
1.3883495145631068,1.1844660194174756,1.883495145631068,0.2621359223300971,-0.4951456310679611,4.5
0.6666666666666666,0.4883720930232558,0.7829457364341085,0.0697674418604651,-0.1162790697674418,4.0
0.45,0.6,0.9583333333333334,0.2833333333333333,-0.5083333333333333,4.0
1.4146341463414631,1.113821138211382,1.8211382113821135,0.2357723577235772,-0.4065040650406504,4.0
1.3850574712643675,0.9655172413793104,1.6551724137931034,0.160919540229885,-0.2701149425287356,4.5
1.1144067796610169,0.8771186440677966,1.402542372881356,0.1779661016949152,-0.288135593220339,4.0
0.643312101910828,0.554140127388535,0.8980891719745223,0.1592356687898089,-0.2547770700636942,3.5
0.4024390243902439,0.3536585365853658,0.524390243902439,0.073170731707317,-0.1219512195121951,4.0
1.7783505154639174,1.2731958762886595,2.0670103092783507,0.1649484536082474,-0.2886597938144329,4.5
0.9433962264150944,0.7547169811320755,1.251572327044025,0.1761006289308176,-0.3081761006289308,4.5
0.8118811881188119,0.6831683168316832,1.0198019801980198,0.1287128712871287,-0.2079207920792079,4.5
0.5,0.4931506849315068,0.8287671232876712,0.1917808219178082,-0.3287671232876712,4.0
